날짜,가격,총반입량,기온,강수량,환율,경유가격
2025-04-09,4863.0,131.0,11.96666667,0.133333333,1443.949951,1522.0
2025-04-10,4797.0,108.0,12.16666667,0.1,1452.040039,1520.0
2025-04-11,4933.0,130.0,13.1,0.0,1452.040039,1517.0
2025-04-12,4933.0,74.0,13.33333333,19.56666667,1452.040039,1515.0
2025-04-13,4933.0,74.0,6.4,1.733333333,1419.050049,1514.0
2025-04-14,4999.0,167.0,6.366666667,8.1,1419.420044,1513.0
2025-04-15,5116.0,164.0,8.6,0.0,1427.02002,1511.0
2025-04-16,5045.0,133.0,14.5,0.0,1414.22998,1509.0
2025-04-17,4935.0,142.0,20.2,0.0,1414.22998,1507.0
2025-04-18,5057.0,119.0,17.8,0.0333333333,1414.22998,1505.0
2025-04-19,5057.0,80.0,18.7,2.2,1414.22998,1503.0
2025-04-20,5057.0,80.0,16.63333333,0.266666667,1414.22998,1503.0
2025-04-21,5116.0,172.0,18.76666667,0.0,1421.640015,1503.0
2025-04-22,5179.0,148.0,16.83333333,19.13333333,1429.219971,1501.0
2025-04-23,5144.0,116.0,15.4,0.0,1426.449951,1501.0
2025-04-24,5098.0,119.0,14.13333333,0.0,1430.060059,1501.0
2025-04-25,5117.0,108.0,12.06666667,0.0,1430.060059,1501.0
2025-04-26,5117.0,52.0,12.73333333,0.0,1430.060059,1500.0
2025-04-27,5117.0,52.0,15.26666667,0.633333333,1437.359985,1500.0
2025-04-28,5117.0,90.0,13.96666667,0.0,1435.880005,1501.0
2025-04-29,5097.0,80.0,12.6,0.0,1431.160034,1501.0
2025-04-30,5097.0,111.0,16.6,0.0,1423.75,1502.0
2025-05-01,5097.0,83.0,14.43333333,17.43333333,1435.099976,1505.0
2025-05-02,4614.0,103.0,12.66666667,0.0,1435.099976,1506.0
2025-05-03,4614.0,71.0,11.33333333,8.0,1435.099976,1506.0
2025-05-04,4614.0,71.0,13.0,0.0,1398.900024,1506.0
2025-05-05,4614.0,176.0,11.56666667,2.066666667,1374.369995,1507.0
2025-05-06,4614.0,74.0,12.93333333,0.433333333,1374.77002,1506.0
2025-05-07,4972.0,130.0,13.33333333,0.0,1397.290039,1506.0
2025-05-08,4795.0,106.0,15.8,0.0,1403.849976,1505.0
2025-05-09,4775.0,96.0,15.26666667,20.1,1403.849976,1504.0
2025-05-10,4775.0,67.0,12.93333333,1.733333333,1403.849976,1503.0
2025-05-11,4775.0,67.0,14.3,0.0,1395.170044,1503.0
2025-05-12,4757.0,131.0,16.26666667,0.0,1416.030029,1503.0
2025-05-13,4727.0,106.0,18.23333333,0.0,1416.0,1503.0
2025-05-14,4754.0,124.0,19.2,0.0,1407.329956,1503.0
2025-05-15,4638.0,85.0,19.4,4.366666667,1397.02002,1502.0
2025-05-16,4677.0,74.0,19.76666667,23.33333333,1397.02002,1502.0
2025-05-17,4677.0,95.0,18.4,0.5,1397.02002,1501.0
2025-05-18,4677.0,95.0,15.86666667,0.0,1398.130005,1501.0
2025-05-19,4809.0,95.0,17.96666667,0.0,1388.550049,1501.0
2025-05-20,4882.0,114.0,23.5,0.0333333333,1392.72998,1501.0
2025-05-21,4871.0,71.0,23.93333333,0.0666666667,1373.859985,1500.0
2025-05-22,5097.0,80.0,20.16666667,0.0333333333,1381.339966,1500.0
2025-05-23,5114.0,93.0,18.56666667,0.9,1381.339966,1499.0
2025-05-24,5114.0,44.0,15.86666667,1.966666667,1381.339966,1498.0
2025-05-25,5114.0,44.0,16.6,0.0,1364.72998,1498.0
2025-05-26,5120.0,100.0,17.9,0.0,1368.099976,1498.0
2025-05-27,5102.0,76.0,18.96666667,0.0,1374.800049,1498.0
2025-05-28,5016.0,135.0,19.4,0.1,1373.599976,1497.0
2025-05-29,5057.0,60.0,19.83333333,0.0,1370.410034,1496.0
2025-05-30,5096.0,104.0,19.0,0.0,1370.410034,1496.0
2025-05-31,5096.0,52.0,18.73333333,0.0,1370.410034,1494.0
2025-06-01,5096.0,52.0,20.56666667,0.0,1381.98999,1494.0
2025-06-02,5100.0,120.0,18.5,1.866666667,1376.069946,1494.0
2025-06-03,5100.0,72.0,19.66666667,0.0,1377.719971,1493.0
2025-06-04,5085.0,96.0,19.5,0.0,1361.089966,1493.0
2025-06-05,5225.0,97.0,20.1,0.0,1354.550049,1492.0
2025-06-06,5225.0,69.0,22.03333333,0.0,1354.550049,1491.0
2025-06-07,5225.0,53.0,22.93333333,0.0,1354.550049,1491.0
2025-06-08,5225.0,53.0,23.83333333,0.0333333333,1359.189941,1490.0
2025-06-09,5386.0,77.0,23.5,0.0,1353.849976,1491.0
2025-06-10,5325.0,89.0,21.66666667,0.0,1363.880005,1490.0
2025-06-11,5289.0,92.0,22.03333333,0.0,1365.689941,1490.0
2025-06-12,5287.0,69.0,22.7,0.0,1349.790039,1489.0
2025-06-13,5213.0,50.0,21.26666667,30.3,1349.790039,1490.0
2025-06-14,5213.0,63.0,23.5,49.5,1349.790039,1491.0
2025-06-15,5213.0,63.0,25.13333333,9.3,1365.140015,1492.0
2025-06-16,5252.0,87.0,23.4,7.2,1357.780029,1495.0
2025-06-17,5255.0,65.0,23.73333333,0.4,1380.5,1498.0
2025-06-18,5255.0,50.0,24.2,0.0,1370.75,1500.0
2025-06-19,5246.0,59.0,25.5,0.0333333333,1374.890015,1504.0
2025-06-20,5187.0,52.0,24.83333333,44.16666667,1374.890015,1508.0
2025-06-21,5187.0,53.0,21.86666667,42.6,1374.890015,1513.0
2025-06-22,5187.0,53.0,22.6,0.1,1369.469971,1516.0
2025-06-23,5240.0,104.0,23.7,0.0,1361.939941,1524.0
2025-06-24,5285.0,69.0,22.16666667,8.733333333,1353.780029,1531.0
2025-06-25,5232.0,103.0,21.23333333,5.0,1357.030029,1532.0
2025-06-26,5302.0,68.0,22.53333333,0.166666667,1352.76001,1532.0
2025-06-27,5381.0,72.0,25.03333333,0.0,1352.76001,1532.0
2025-06-28,5381.0,44.0,26.33333333,0.0333333333,1352.76001,1531.0
2025-06-29,5381.0,44.0,27.5,0.0,1363.589966,1531.0
2025-06-30,5390.0,60.0,27.86666667,0.0,1348.5,1531.0
2025-07-01,5416.0,48.0,27.8,6.566666667,1355.589966,1531.0
2025-07-02,5471.0,72.0,28.23333333,0.0,1354.75,1531.0
2025-07-03,5577.0,61.0,27.83333333,0.0,1357.099976,1530.0
2025-07-04,5427.0,62.0,27.06666667,0.0,1357.099976,1530.0
2025-07-05,5427.0,61.0,27.96666667,0.0,1357.099976,1530.0
2025-07-06,5427.0,61.0,28.06666667,0.0,1362.199951,1529.0
2025-07-07,5435.0,69.0,28.7,0.0,1374.640015,1530.0
2025-07-08,5435.0,70.0,28.96666667,1.266666667,1370.300049,1530.0
2025-07-09,5382.0,37.0,29.43333333,0.0,1373.0,1530.0
2025-07-10,5086.0,81.0,29.06666667,0.0,1372.640015,1530.0
2025-07-11,5204.0,89.0,28.53333333,0.0,1372.640015,1530.0
2025-07-12,5204.0,57.0,27.2,0.0,1372.640015,1530.0
2025-07-13,5204.0,57.0,24.1,35.4,1378.170044,1530.0
2025-07-14,5258.0,63.0,23.86666667,3.5,1382.01001,1531.0
2025-07-15,5279.0,64.0,23.76666667,1.0,1386.449951,1531.0
2025-07-16,5204.0,50.0,23.7,39.2,1384.920044,1530.0
2025-07-17,4925.0,69.0,25.85,50.8,1391.579956,1531.0
2025-07-18,4905.0,37.0,25.06666667,10.56666667,1391.579956,1530.0
2025-07-19,4905.0,59.0,25.73333333,45.6,1391.579956,1530.0
2025-07-20,4905.0,59.0,27.63333333,3.666666667,1390.569946,1530.0
2025-07-21,4918.0,69.0,27.9,4.133333333,1381.819946,1531.0
2025-07-22,4927.0,71.0,27.8,0.566666667,1379.780029,1531.0
2025-07-23,4944.0,67.0,27.73333333,0.0,1373.719971,1532.0
2025-07-24,4975.0,54.0,28.5,0.0,1372.0,1532.0
2025-07-25,5053.0,69.0,29.03333333,0.0,1372.0,1533.0
2025-07-26,5053.0,45.0,29.8,0.0,1372.0,1532.0
2025-07-27,5053.0,45.0,29.96666667,6.6,1382.780029,1532.0
2025-07-28,5055.0,59.0,29.26666667,0.0,1388.290039,1533.0
2025-07-29,5100.0,73.0,29.33333333,0.0,1388.859985,1534.0
2025-07-30,5169.0,59.0,29.13333333,0.0,1392.52002,1534.0
2025-07-31,5163.0,53.0,28.9,0.0,1391.51001,1535.0
2025-08-01,5185.0,65.0,29.26666667,0.0,1391.51001,1536.0
2025-08-02,5185.0,65.0,29.06666667,0.0,1391.51001,1536.0
2025-08-03,5185.0,65.0,27.03333333,21.76666667,1390.180054,1537.0
2025-08-04,5311.0,52.0,27.46666667,5.233333333,1383.589966,1537.0
2025-08-05,5046.0,79.0,28.13333333,0.766666667,1386.579956,1538.0
2025-08-06,5175.0,59.0,27.8,5.533333333,1384.390015,1538.0
2025-08-07,5588.0,79.0,27.36666667,0.0666666667,1384.969971,1539.0
2025-08-08,5692.0,82.0,25.73333333,0.0,1384.969971,1539.0
2025-08-09,5692.0,60.0,23.96666667,18.7,1384.969971,1538.0
2025-08-10,5692.0,60.0,25.83333333,21.76666667,1387.810059,1538.0
2025-08-11,6214.0,80.0,24.03333333,12.13333333,1389.790039,1538.0
2025-08-12,6398.0,102.0,24.6,17.83333333,1383.089966,1538.0
2025-08-13,6430.0,86.0,26.83333333,24.43333333,1378.780029,1537.0
2025-08-14,5936.0,129.0,27.03333333,3.066666667,1387.869995,1537.0
2025-08-15,5936.0,93.0,27.16666667,2.033333333,1387.869995,1536.0
2025-08-16,5936.0,70.0,27.2,0.0,1387.869995,1536.0
2025-08-17,5936.0,70.0,27.4,0.0,1387.97998,1536.0
2025-08-18,6013.0,104.0,28.0,0.0,1386.910034,1536.0
2025-08-19,6096.0,140.0,28.1,0.733333333,1391.339966,1535.0
2025-08-20,6102.0,133.0,28.23333333,0.0,1396.910034,1534.0
2025-08-21,5399.0,119.0,28.53333333,0.0,1399.609985,1534.0
2025-08-22,5468.0,123.0,28.23333333,0.0,1399.609985,1533.0
2025-08-23,5468.0,84.0,28.06666667,0.0,1399.609985,1532.0
2025-08-24,5468.0,84.0,28.53333333,0.0,1382.890015,1532.0
2025-08-25,5725.0,136.0,29.2,0.0,1389.050049,1533.0
2025-08-26,5811.0,117.0,26.9,37.63333333,1393.949951,1532.0
2025-08-27,5836.0,114.0,26.43333333,0.0,1392.75,1532.0
2025-08-28,5659.0,105.0,27.36666667,0.0,1384.410034,1532.0
2025-08-29,5667.0,151.0,28.36666667,0.133333333,1384.410034,1531.0
2025-08-30,5667.0,114.0,28.2,0.1,1384.410034,1531.0
2025-08-31,5667.0,114.0,26.96666667,1.433333333,1388.839966,1530.0
2025-09-01,5720.0,165.0,27.26666667,14.26666667,1392.939941,1531.0
2025-09-02,5784.0,162.0,25.6,0.766666667,1394.569946,1530.0
2025-09-03,5641.0,165.0,26.16666667,0.0,1389.630005,1530.0
2025-09-04,4661.0,129.0,26.0,13.3,1392.060059,1530.0
2025-09-05,4627.0,142.0,27.23333333,0.0,1392.060059,1530.0
2025-09-06,4627.0,100.0,27.4,18.9,1392.060059,1529.0
2025-09-07,4627.0,100.0,25.3,88.0,1385.51001,1529.0
2025-09-08,5394.0,193.0,23.0,6.333333333,1385.719971,1530.0
2025-09-09,5608.0,166.0,21.6,10.9,1387.25,1530.0
2025-09-10,5627.0,162.0,23.56666667,1.133333333,1387.199951,1530.0
2025-09-11,5333.0,164.0,24.16666667,0.0,1389.5,1530.0
2025-09-12,5293.0,128.0,23.46666667,19.46666667,1389.5,1530.0
2025-09-13,5293.0,96.0,24.43333333,56.46666667,1389.5,1529.0
2025-09-14,5293.0,96.0,24.33333333,0.0666666667,1393.699951,1529.0
2025-09-15,5462.0,172.0,24.46666667,0.833333333,1385.01001,1530.0
2025-09-16,5481.0,125.0,25.5,14.33333333,1377.640015,1530.0
2025-09-17,5620.0,156.0,24.1,25.6,1378.689941,1530.0
2025-09-18,5310.0,154.0,22.26666667,0.0333333333,1386.75,1530.0
2025-09-19,5243.0,171.0,20.96666667,4.7,1386.75,1530.0
2025-09-20,5243.0,85.0,21.36666667,42.7,1386.75,1530.0
2025-09-21,5243.0,85.0,21.26666667,0.0,1396.22998,1530.0
2025-09-22,5198.0,204.0,21.26666667,0.0,1389.390015,1531.0
2025-09-23,5238.0,192.0,22.16666667,0.0333333333,1391.849976,1531.0
2025-09-24,5240.0,186.0,23.4,5.166666667,1403.650024,1531.0
2025-09-25,5282.0,165.0,22.7,17.6,1408.920044,1531.0
2025-09-26,5310.0,170.0,22.23333333,0.666666667,1408.920044,1531.0
2025-09-27,5310.0,127.0,22.0,3.0,1408.920044,1531.0
2025-09-28,5310.0,127.0,21.2,18.83333333,1408.709961,1531.0
2025-09-29,5398.0,203.0,20.23333333,0.0,1399.329956,1532.0
2025-09-30,5059.0,144.0,18.76666667,0.0,1403.150024,1533.0
2025-10-01,4980.0,138.0,19.16666667,0.0,1401.819946,1533.0
2025-10-02,4921.0,120.0,19.6,3.666666667,1405.630005,1534.0
2025-10-03,4921.0,80.0,19.06666667,24.16666667,1405.630005,1534.0
2025-10-04,4921.0,7.0,21.56666667,1.266666667,1405.630005,1535.0
2025-10-05,4921.0,7.0,21.76666667,1.233333333,1406.060059,1535.0
2025-10-06,4921.0,7.0,20.76666667,19.53333333,1409.920044,1535.0
2025-10-07,4921.0,7.0,20.86666667,8.533333333,1414.569946,1535.0
2025-10-08,4921.0,7.0,21.93333333,0.7,1422.52002,1535.0
2025-10-09,4921.0,141.0,21.93333333,0.0,1421.51001,1535.0
2025-10-10,4988.0,137.0,20.33333333,3.3,1421.51001,1536.0
2025-10-11,4988.0,119.0,22.3,1.766666667,1421.51001,1535.0
2025-10-12,4988.0,119.0,20.83333333,0.833333333,1429.030029,1535.0
2025-10-13,5202.0,168.0,19.66666667,18.4,1426.069946,1536.0
2025-10-14,5222.0,174.0,18.96666667,6.3,1429.430054,1535.0
2025-10-15,5380.0,155.0,20.26666667,7.1,1420.089966,1535.0
2025-10-16,5272.0,132.0,20.13333333,27.4,1415.719971,1535.0
2025-10-17,5299.0,122.0,20.3,6.833333333,1415.719971,1535.0
2025-10-18,5299.0,71.0,17.73333333,9.5,1415.719971,1534.0
2025-10-19,5299.0,71.0,16.4,0.0,1419.73999,1534.0
2025-10-20,5301.0,233.0,12.43333333,0.0,1419.73999,1534.0
2025-10-21,5290.0,181.0,11.7,0.0,1430.73999,1534.0
2025-10-22,5290.0,128.0,13.4,0.0,1430.400024,1534.0
2025-10-23,5582.0,141.0,15.06666667,0.0,1435.839966,1534.0
2025-10-24,5481.0,134.0,15.1,0.0,1435.839966,1535.0
2025-10-25,5481.0,99.0,14.53333333,0.0,1435.839966,1536.0
2025-10-26,5481.0,99.0,13.7,0.133333333,1435.839966,1536.0
2025-10-27,5461.0,175.0,9.633333333,0.166666667,1436.969971,1539.0
2025-10-28,5374.0,168.0,8.333333333,0.0,1430.969971,1541.0
2025-10-29,5404.0,152.0,8.933333333,0.0,1425.969971,1543.0
2025-10-30,4060.0,134.0,10.63333333,0.0,1424.01001,1546.0
2025-10-31,4053.0,150.0,13.23333333,0.7,1424.02002,1549.0
2025-11-01,4053.0,150.0,13.5,2.0,1424.02002,1557.0
2025-11-02,4053.0,150.0,10.23333333,0.9,1424.02002,1559.0
2025-11-03,4212.0,194.0,7.233333333,0.0,1427.170044,1563.0
2025-11-04,4163.0,153.0,9.7,0.0,1428.969971,1568.0
2025-11-05,4228.0,171.0,10.7,0.0,1439.810059,1572.0
2025-11-06,4457.0,154.0,11.13333333,0.0,1439.73999,1576.0
2025-11-07,4389.0,178.0,12.2,0.0,1447.900024,1580.0
2025-11-08,4389.0,137.0,13.86666667,3.4,1447.900024,1584.0
2025-11-09,4389.0,137.0,13.76666667,0.566666667,1447.900024,1585.0
2025-11-10,4518.0,154.0,9.533333333,0.0,1454.0,1591.0
2025-11-11,4585.0,139.0,8.666666667,0.0,1456.089966,1597.0
2025-11-12,4598.0,129.0,7.933333333,0.0,1459.839966,1604.0
2025-11-13,4812.0,127.0,9.6,0.0,1468.02002,1611.0
2025-11-14,4752.0,102.0,8.866666667,0.0,1468.709961,1617.0
2025-11-15,4752.0,69.0,8.0,0.0,1468.709961,1622.0
2025-11-16,4752.0,69.0,10.63333333,0.0666666667,1468.709961,1625.0
2025-11-17,4773.0,165.0,6.8,0.0,1446.530029,1631.0
2025-11-18,4818.0,127.0,4.3,0.0333333333,1461.689941,1636.0
2025-11-19,4771.0,183.0,4.3,0.5,1456.550049,1641.0
2025-11-20,4853.0,94.0,7.433333333,0.0,1466.130005,1646.0
2025-11-21,4866.0,172.0,7.266666667,0.0,1473.25,1651.0
2025-11-22,4866.0,68.0,7.066666667,0.0,1473.25,1654.0
2025-11-23,4866.0,68.0,8.733333333,0.0,1473.25,1656.0
2025-11-24,4874.0,140.0,11.1,0.0,1467.72998,1659.0
2025-11-25,4911.0,138.0,8.166666667,4.133333333,1474.859985,1661.0
2025-11-26,4911.0,211.0,6.6,0.0,1464.920044,1662.0
2025-11-27,4312.0,136.0,6.0,7.533333333,1470.589966,1662.0
2025-11-28,4333.0,185.0,4.166666667,0.0,1461.400024,1663.0
2025-11-29,4333.0,85.0,5.9,0.0,1461.400024,1662.0
2025-11-30,4333.0,85.0,11.46666667,0.0,1461.400024,1662.0
2025-12-01,4397.0,186.0,7.533333333,0.0,1465.619995,1663.0
2025-12-02,4585.0,188.0,3.366666667,0.0,1470.170044,1662.0
2025-12-03,4714.0,173.0,-1.933333333,0.333333333,1467.359985,1662.0
2025-12-04,4457.0,149.0,-0.2,1.333333333,1465.030029,1662.0
2025-12-05,4457.0,133.0,-0.6,0.0,1472.380005,1662.0
2025-12-06,4457.0,84.0,2.033333333,0.0,1472.380005,1661.0
2025-12-07,4457.0,84.0,8.133333333,0.0,1472.380005,1661.0
2025-12-08,4751.0,202.0,5.4,0.0,1471.810059,1661.0
2025-12-09,4799.0,192.0,1.933333333,0.0,1468.51001,1660.0
2025-12-10,4734.0,178.0,4.5,0.0,1467.930054,1659.0
2025-12-11,4684.0,168.0,6.466666667,6.066666667,1469.040039,1658.0
2025-12-12,4687.0,217.0,2.966666667,0.0,1470.849976,1657.0
2025-12-13,4687.0,217.0,3.933333333,11.23333333,1470.849976,1655.0
2025-12-14,4687.0,217.0,2.133333333,0.833333333,1470.849976,1655.0
2025-12-15,4827.0,280.0,1.566666667,0.0333333333,1472.910034,1654.0
2025-12-16,4787.0,212.0,4.8,0.1,1467.47998,1653.0
2025-12-17,4809.0,187.0,4.966666667,0.0,1471.73999,1651.0
2025-12-18,4543.0,187.0,1.066666667,0.0,1474.0,1649.0
2025-12-19,4518.0,184.0,5.3,0.0,1474.359985,1647.0
2025-12-20,4518.0,99.0,7.733333333,0.666666667,1474.359985,1645.0
2025-12-21,4518.0,99.0,1.233333333,0.0,1474.359985,1644.0
2025-12-22,4574.0,207.0,-0.7,0.0,1473.719971,1643.0
2025-12-23,4639.0,192.0,4.1,8.8,1476.839966,1641.0
2025-12-24,4912.0,163.0,4.0,1.866666667,1478.670044,1640.0
2025-12-25,4912.0,182.0,-0.433333333,0.0333333333,1478.670044,1638.0
2025-12-26,4997.0,148.0,-5.066666667,0.0666666667,1446.52002,1637.0
2025-12-27,4997.0,54.0,-2.333333333,1.266666667,1446.52002,1636.0
2025-12-28,4997.0,54.0,3.133333333,0.866666667,1446.52002,1636.0
2025-12-29,4997.0,202.0,5.0,0.433333333,1441.329956,1634.0
2025-12-30,5043.0,176.0,1.333333333,0.0,1434.709961,1633.0
2025-12-31,4856.0,120.0,-2.633333333,0.0,1437.910034,1631.0
2026-01-01,4856.0,120.0,-4.8,0.0666666667,1437.910034,1629.0
2026-01-02,4347.0,120.0,-4.466666667,0.5,1443.640015,1628.0
2026-01-03,4347.0,143.0,-2.366666667,0.0,1443.640015,1626.0
2026-01-04,4347.0,143.0,1.333333333,0.0,1443.640015,1625.0
2026-01-05,4627.0,243.0,0.766666667,0.0,1440.47998,1623.0
2026-01-06,4747.0,175.0,-0.966666667,0.0,1445.560059,1620.0
2026-01-07,4938.0,205.0,0.4,0.0,1444.959961,1616.0
2026-01-08,4575.0,220.0,-2.7,0.0,1446.140015,1613.0
2026-01-09,4584.0,261.0,-0.133333333,0.0,1450.079956,1610.0
2026-01-10,4584.0,181.0,4.1,0.633333333,1450.079956,1607.0
2026-01-11,4584.0,181.0,-4.1,1.633333333,1450.079956,1606.0
2026-01-12,4616.0,252.0,-0.833333333,0.466666667,1455.23999,1604.0
2026-01-13,4613.0,215.0,0.866666667,0.166666667,1464.930054,1601.0
2026-01-14,4590.0,203.0,-0.6,0.0,1473.01001,1599.0
2026-01-15,4809.0,182.0,7.466666667,0.0,1462.900024,1597.0
2026-01-16,4598.0,176.0,2.966666667,0.0,1468.839966,1595.0
2026-01-17,4598.0,137.0,2.1,0.0,1468.839966,1593.0
2026-01-18,4598.0,137.0,1.8,0.0,1468.839966,1592.0
2026-01-19,4738.0,217.0,-0.633333333,0.533333333,1471.579956,1591.0
2026-01-20,4854.0,210.0,-4.833333333,0.0,1471.52002,1589.0
2026-01-21,4949.0,169.0,-5.8,0.0,1477.780029,1588.0
2026-01-22,5022.0,152.0,-6.233333333,0.0333333333,1464.829956,1587.0
2026-01-23,5003.0,148.0,-3.2,0.133333333,1463.26001,1586.0
2026-01-24,5003.0,108.0,-2.266666667,0.166666667,1463.26001,1585.0
2026-01-25,5003.0,108.0,-3.633333333,0.0,1463.26001,1584.0
2026-01-26,5118.0,210.0,-3.8,0.0,1444.810059,1584.0
2026-01-27,5159.0,183.0,-1.666666667,0.0333333333,1440.97998,1583.0
2026-01-28,5243.0,222.0,-3.133333333,0.0,1432.51001,1583.0
2026-01-29,4887.0,191.0,-3.166666667,0.0,1429.27002,1582.0
2026-01-30,4874.0,209.0,-4.1,0.0,1428.76001,1582.0
2026-01-31,4874.0,146.0,-3.233333333,0.0,1428.76001,1582.0
2026-02-01,4874.0,146.0,-1.733333333,0.1,1428.76001,1581.0
2026-02-02,4832.0,273.0,-1.833333333,1.633333333,1448.800049,1582.0
2026-02-03,4857.0,228.0,-0.633333333,0.0,1452.540039,1581.0
2026-02-04,4778.0,173.0,1.7,0.0,1446.680054,1581.0
2026-02-05,4664.0,175.0,4.466666667,0.0,1460.109985,1581.0
2026-02-06,4683.0,183.0,-2.233333333,0.0,1470.680054,1581.0
2026-02-07,4683.0,134.0,-5.233333333,0.5,1470.680054,1581.0
2026-02-08,4683.0,134.0,-5.866666667,0.766666667,1470.680054,1581.0
2026-02-09,4810.0,217.0,-2.4,0.0,1462.400024,1582.0
2026-02-10,4840.0,186.0,0.633333333,1.033333333,1458.540039,1582.0
2026-02-11,4998.0,203.0,2.833333333,0.0,1455.329956,1583.0
2026-02-12,5290.0,158.0,1.25,0.0,1444.189941,1584.0
2026-02-13,5277.0,170.0,3.166666667,0.0,1440.900024,1585.0
2026-02-14,5277.0,134.0,6.066666667,0.0,1440.900024,1586.0
2026-02-15,5277.0,134.0,5.2,0.0,1440.900024,1586.0
2026-02-16,5277.0,1.0,1.666666667,0.0,1439.52002,1587.0
2026-02-17,5277.0,1.0,0.866666667,0.0,1440.22998,1587.0
2026-02-18,5277.0,1.0,1.466666667,0.0,1439.969971,1587.0
2026-02-19,5424.0,1.0,1.166666667,0.0,1440.160034,1588.0
2026-02-20,5397.0,148.0,3.9,0.0,1447.75,1589.0
2026-02-21,5397.0,90.0,9.266666667,0.0,1447.75,1590.0
2026-02-22,5397.0,90.0,8.0,0.0,1447.75,1591.0
2026-02-23,5517.0,169.0,3.366666667,0.0,1443.439941,1593.0
2026-02-24,5532.0,171.0,1.7,15.33333333,1442.199951,1594.0
2026-02-25,5545.0,188.0,5.4,0.0,1439.98999,1595.0
2026-02-26,5207.0,201.0,7.4,0.0,1426.930054,1596.0
2026-02-27,5174.0,149.0,8.0,2.266666667,1432.319946,1597.0
2026-02-28,5174.0,100.0,7.266666667,0.0,1432.319946,1597.0
2026-03-01,5174.0,100.0,8.766666667,0.3,1432.319946,1600.0
2026-03-02,5174.0,181.0,5.933333333,21.83333333,1438.5,1607.0
2026-03-03,5101.0,119.0,6.966666667,0.166666667,1452.27002,1634.0
2026-03-04,5110.0,146.0,5.6,0.0,1483.069946,1728.0
2026-03-05,4992.0,123.0,6.6,5.0,1460.75,1830.0
2026-03-06,4988.0,146.0,2.8,2.466666667,1479.51001,1887.0
2026-03-07,4988.0,146.0,1.6,0.0,1479.51001,1910.0
2026-03-08,4988.0,146.0,1.3,0.0,1479.51001,1917.0
2026-03-09,5028.0,193.0,3.233333333,0.0,1483.890015,1926.0
2026-03-10,5156.0,145.0,2.6,0.0,1464.469971,1931.0
2026-03-11,5097.0,147.0,3.566666667,0.0,1472.780029,1927.0
2026-03-12,5331.0,188.0,5.233333333,0.0,1475.339966,1918.0
2026-03-13,5322.0,142.0,6.066666667,0.0,1470.579956,1872.0
2026-03-14,5322.0,137.0,5.9,0.0,1470.579956,1847.0
2026-03-15,5322.0,137.0,5.866666667,0.0,1470.579956,1841.0
2026-03-16,5284.0,194.0,6.0,0.0,1501.75,1831.0
2026-03-17,5378.0,147.0,7.733333333,0.0,1488.910034,1825.0
2026-03-18,5388.0,167.0,6.666666667,12.13333333,1484.869995,1821.0
2026-03-19,5549.0,195.0,5.733333333,0.0,1505.25,1819.0
2026-03-20,5539.0,139.0,6.1,0.0,1489.839966,1817.0
2026-03-21,5539.0,101.0,6.1,0.0,1489.839966,1816.0
2026-03-22,5539.0,101.0,8.566666667,0.0,1489.839966,1816.0
2026-03-23,5605.0,154.0,9.133333333,0.0,1504.209961,1816.0
2026-03-24,5618.0,150.0,11.7,0.0,1485.359985,1815.0
2026-03-25,5697.0,130.0,11.63333333,1.8,1497.310059,1815.0
2026-03-26,4965.0,121.0,10.86666667,0.0,1500.969971,1815.0
2026-03-27,4865.0,107.0,11.06666667,0.0,1508.359985,1834.0
2026-03-28,4865.0,89.0,10.7,0.0,1508.359985,1849.0
2026-03-29,4865.0,89.0,11.83333333,0.0,1507.02002,1857.0
2026-03-30,4878.0,179.0,13.1,16.26666667,1516.130005,1873.0
2026-03-31,4878.0,142.0,12.8,8.766666667,1503.329956,1886.0
2026-04-01,5240.0,174.0,11.3,0.0333333333,1512.089966,1901.0
2026-04-02,5226.0,91.0,10.03333333,0.0,1509.219971,1912.0
2026-04-03,4696.0,165.0,13.7,3.666666667,1509.219971,1923.0
2026-04-04,4696.0,165.0,11.8,23.73333333,1509.219971,1933.0
2026-04-05,4696.0,165.0,10.83333333,1.833333333,1509.26001,1939.0
2026-04-06,5051.0,202.0,11.8,4.0,1507.849976,1949.0
2026-04-07,5093.0,145.0,8.233333333,0.0,1499.130005,1959.0
2026-04-08,5205.0,145.0,8.833333333,0.0,1477.599976,1969.0
2026-04-09,5430.0,148.0,11.8,33.63333333,1473.280029,1977.0
2026-04-10,5366.0,129.0,10.9,1.566666667,1473.280029,1982.0
2026-04-11,5366.0,59.0,12.16666667,0.0,1473.280029,1985.0
2026-04-12,5366.0,59.0,13.76666667,0.233333333,1482.180054,1986.0
2026-04-13,5538.0,195.0,15.93333333,0.233333333,1476.839966,1988.0
2026-04-14,5792.0,180.0,16.26666667,0.0,1469.420044,1990.0
2026-04-15,5799.0,140.0,16.1,0.0,1474.060059,1992.0
2026-04-16,5265.0,136.0,16.83333333,0.0,1477.920044,1993.0
2026-04-17,5215.0,143.0,14.83333333,2.8,1477.920044,1994.0
2026-04-18,5215.0,93.0,17.33333333,0.133333333,1477.920044,1995.0
2026-04-19,5215.0,93.0,17.73333333,0.533333333,1465.150024,1995.0
2026-04-20,5354.0,155.0,12.2,0.166666667,1469.26001,1996.0
2026-04-21,5371.0,119.0,11.4,0.0,1485.800049,1997.0
