날짜,가격,총반입량,기온,강수량,환율,경유가격
2025-04-21,3217.0,830.0,18.65,0.0,1421.640015,1503.0
2025-04-22,3173.0,639.0,16.3,10.23333333,1429.219971,1501.0
2025-04-23,3166.0,620.0,18.0,0.0,1426.449951,1501.0
2025-04-24,3169.0,618.0,18.7,0.0,1430.060059,1501.0
2025-04-25,3213.0,498.0,14.85,0.0,1430.060059,1501.0
2025-04-26,3213.0,719.0,14.75,0.0,1430.060059,1500.0
2025-04-27,3213.0,719.0,17.55,0.0,1437.359985,1500.0
2025-04-28,3162.0,1165.0,17.1,0.0,1435.880005,1501.0
2025-04-29,3144.0,981.0,14.15,0.0,1431.160034,1501.0
2025-04-30,3121.0,823.0,16.6,0.0,1423.75,1502.0
2025-05-01,3121.0,572.0,14.75,19.03333333,1435.099976,1505.0
2025-05-02,2261.0,876.0,15.2,0.0,1435.099976,1506.0
2025-05-03,2261.0,820.0,11.5,7.8,1435.099976,1506.0
2025-05-04,2261.0,820.0,13.75,0.0,1398.900024,1506.0
2025-05-05,2261.0,1010.0,12.35,1.566666667,1374.369995,1507.0
2025-05-06,2261.0,967.0,11.85,5.7,1374.77002,1506.0
2025-05-07,2198.0,913.0,14.4,0.0,1397.290039,1506.0
2025-05-08,2517.0,541.0,16.4,0.0,1403.849976,1505.0
2025-05-09,2596.0,908.0,14.55,28.7,1403.849976,1504.0
2025-05-10,2596.0,685.0,15.25,0.333333333,1403.849976,1503.0
2025-05-11,2596.0,685.0,14.8,1.1,1395.170044,1503.0
2025-05-12,2565.0,1194.0,15.95,0.0,1416.030029,1503.0
2025-05-13,2545.0,1044.0,17.45,0.0,1416.0,1503.0
2025-05-14,2525.0,1256.0,18.5,0.0,1407.329956,1503.0
2025-05-15,2378.0,882.0,19.55,1.533333333,1397.02002,1502.0
2025-05-16,2362.0,792.0,19.0,40.86666667,1397.02002,1502.0
2025-05-17,2362.0,742.0,21.6,0.133333333,1397.02002,1501.0
2025-05-18,2362.0,742.0,18.7,0.0,1398.130005,1501.0
2025-05-19,2374.0,1038.0,19.65,0.0,1388.550049,1501.0
2025-05-20,2383.0,923.0,24.1,0.1,1392.72998,1501.0
2025-05-21,2364.0,1053.0,24.0,0.2,1373.859985,1500.0
2025-05-22,2083.0,895.0,21.05,0.0,1381.339966,1500.0
2025-05-23,1929.0,930.0,18.75,0.0,1381.339966,1499.0
2025-05-24,1929.0,860.0,15.3,0.233333333,1381.339966,1498.0
2025-05-25,1929.0,860.0,17.9,0.0,1364.72998,1498.0
2025-05-26,1922.0,1196.0,18.45,0.0,1368.099976,1498.0
2025-05-27,1906.0,810.0,19.25,0.0,1374.800049,1498.0
2025-05-28,1890.0,941.0,19.8,1.166666667,1373.599976,1497.0
2025-05-29,1840.0,941.0,19.0,1.466666667,1370.410034,1496.0
2025-05-30,1827.0,743.0,19.05,0.0,1370.410034,1496.0
2025-05-31,1827.0,769.0,19.5,0.0,1370.410034,1494.0
2025-06-01,1827.0,769.0,21.45,0.0,1381.98999,1494.0
2025-06-02,1825.0,1009.0,18.75,3.4,1376.069946,1494.0
2025-06-03,1825.0,964.0,21.7,0.4,1377.719971,1493.0
2025-06-04,1825.0,842.0,21.3,0.0,1361.089966,1493.0
2025-06-05,1847.0,1039.0,21.2,0.0,1354.550049,1492.0
2025-06-06,1847.0,932.0,21.0,0.0,1354.550049,1491.0
2025-06-07,1847.0,604.0,22.8,0.0,1354.550049,1491.0
2025-06-08,1847.0,604.0,24.25,0.0,1359.189941,1490.0
2025-06-09,1891.0,1040.0,24.25,0.0,1353.849976,1491.0
2025-06-10,1882.0,986.0,25.25,0.0,1363.880005,1490.0
2025-06-11,1879.0,982.0,24.75,0.0,1365.689941,1490.0
2025-06-12,1831.0,833.0,23.2,0.0,1349.790039,1489.0
2025-06-13,1825.0,589.0,19.95,37.06666667,1349.790039,1490.0
2025-06-14,1825.0,567.0,22.5,52.73333333,1349.790039,1491.0
2025-06-15,1825.0,567.0,25.8,2.566666667,1365.140015,1492.0
2025-06-16,1829.0,776.0,24.15,7.566666667,1357.780029,1495.0
2025-06-17,1834.0,675.0,24.25,0.0,1380.5,1498.0
2025-06-18,1834.0,584.0,25.75,0.0,1370.75,1500.0
2025-06-19,1875.0,469.0,25.7,0.0,1374.890015,1504.0
2025-06-20,1812.0,543.0,25.6,1.9,1374.890015,1508.0
2025-06-21,1812.0,600.0,23.5,70.1,1374.890015,1513.0
2025-06-22,1812.0,600.0,22.15,3.4,1369.469971,1516.0
2025-06-23,1815.0,948.0,24.1,0.0,1361.939941,1524.0
2025-06-24,1809.0,668.0,20.2,12.93333333,1353.780029,1531.0
2025-06-25,1805.0,725.0,23.2,0.8,1357.030029,1532.0
2025-06-26,1767.0,605.0,25.35,0.0,1352.76001,1532.0
2025-06-27,1875.0,682.0,27.6,0.0,1352.76001,1532.0
2025-06-28,1875.0,481.0,28.45,0.0,1352.76001,1531.0
2025-06-29,1875.0,481.0,29.35,0.0,1363.589966,1531.0
2025-06-30,1983.0,641.0,29.15,0.0,1348.5,1531.0
2025-07-01,1984.0,605.0,29.45,0.0,1355.589966,1531.0
2025-07-02,1979.0,438.0,30.8,0.0,1354.75,1531.0
2025-07-03,1779.0,530.0,29.85,0.0,1357.099976,1530.0
2025-07-04,1687.0,490.0,28.95,0.0,1357.099976,1530.0
2025-07-05,1687.0,534.0,29.6,0.0,1357.099976,1530.0
2025-07-06,1687.0,534.0,29.95,0.0,1362.199951,1529.0
2025-07-07,1796.0,644.0,30.65,0.0,1374.640015,1530.0
2025-07-08,1791.0,589.0,29.55,0.133333333,1370.300049,1530.0
2025-07-09,1843.0,488.0,28.85,0.0,1373.0,1530.0
2025-07-10,1884.0,476.0,28.0,0.0,1372.640015,1530.0
2025-07-11,1903.0,543.0,27.35,0.0,1372.640015,1530.0
2025-07-12,1903.0,408.0,27.7,0.0,1372.640015,1530.0
2025-07-13,1903.0,408.0,25.6,48.53333333,1378.170044,1530.0
2025-07-14,1905.0,581.0,24.85,16.96666667,1382.01001,1531.0
2025-07-15,1906.0,401.0,23.7,0.533333333,1386.449951,1531.0
2025-07-16,1900.0,575.0,22.95,7.366666667,1384.920044,1530.0
2025-07-17,1596.0,502.0,22.55,143.4666667,1391.579956,1531.0
2025-07-18,1592.0,508.0,24.55,45.13333333,1391.579956,1530.0
2025-07-19,1592.0,422.0,22.45,108.3,1391.579956,1530.0
2025-07-20,1592.0,422.0,26.35,0.0,1390.569946,1530.0
2025-07-21,1594.0,462.0,26.15,9.066666667,1381.819946,1531.0
2025-07-22,1583.0,709.0,28.4,0.0,1379.780029,1531.0
2025-07-23,1586.0,586.0,29.1,0.0,1373.719971,1532.0
2025-07-24,1794.0,637.0,28.65,0.0,1372.0,1532.0
2025-07-25,1862.0,612.0,28.55,0.0,1372.0,1533.0
2025-07-26,1862.0,516.0,29.05,0.0,1372.0,1532.0
2025-07-27,1862.0,516.0,29.35,0.0,1382.780029,1532.0
2025-07-28,1919.0,605.0,29.4,0.0,1388.290039,1533.0
2025-07-29,1987.0,634.0,28.95,0.0,1388.859985,1534.0
2025-07-30,2005.0,485.0,28.05,0.0,1392.52002,1534.0
2025-07-31,1962.0,543.0,28.35,0.0,1391.51001,1535.0
2025-08-01,1966.0,463.0,29.35,0.0,1391.51001,1536.0
2025-08-02,1966.0,463.0,29.85,0.166666667,1391.51001,1536.0
2025-08-03,1966.0,463.0,27.7,55.4,1390.180054,1537.0
2025-08-04,1970.0,636.0,27.95,76.8,1383.589966,1537.0
2025-08-05,1969.0,442.0,28.95,2.533333333,1386.579956,1538.0
2025-08-06,1960.0,528.0,28.25,0.766666667,1384.390015,1538.0
2025-08-07,2069.0,406.0,28.5,0.1,1384.969971,1539.0
2025-08-08,2007.0,593.0,26.0,0.0,1384.969971,1539.0
2025-08-09,2007.0,469.0,24.05,16.86666667,1384.969971,1538.0
2025-08-10,2007.0,469.0,25.15,37.1,1387.810059,1538.0
2025-08-11,2033.0,556.0,23.7,19.8,1389.790039,1538.0
2025-08-12,2045.0,688.0,22.55,36.2,1383.089966,1538.0
2025-08-13,2062.0,553.0,26.9,0.433333333,1378.780029,1537.0
2025-08-14,2216.0,464.0,28.35,0.0,1387.869995,1537.0
2025-08-15,2216.0,592.0,29.3,0.0,1387.869995,1536.0
2025-08-16,2216.0,476.0,29.05,0.0,1387.869995,1536.0
2025-08-17,2216.0,476.0,28.5,0.0,1387.97998,1536.0
2025-08-18,2223.0,572.0,28.95,0.0,1386.910034,1536.0
2025-08-19,2247.0,547.0,29.6,0.0,1391.339966,1535.0
2025-08-20,2263.0,418.0,28.75,0.0,1396.910034,1534.0
2025-08-21,2231.0,515.0,28.7,3.2,1399.609985,1534.0
2025-08-22,2230.0,519.0,28.6,1.233333333,1399.609985,1533.0
2025-08-23,2230.0,401.0,29.05,0.0,1399.609985,1532.0
2025-08-24,2230.0,401.0,29.2,0.0,1382.890015,1532.0
2025-08-25,2249.0,505.0,29.35,0.0,1389.050049,1533.0
2025-08-26,2224.0,550.0,27.05,2.333333333,1393.949951,1532.0
2025-08-27,2222.0,515.0,27.75,0.0,1392.75,1532.0
2025-08-28,2212.0,464.0,27.65,0.0,1384.410034,1532.0
2025-08-29,2216.0,553.0,28.85,0.0,1384.410034,1531.0
2025-08-30,2216.0,379.0,29.1,0.0,1384.410034,1531.0
2025-08-31,2216.0,379.0,26.6,2.9,1388.839966,1530.0
2025-09-01,2223.0,651.0,27.2,0.333333333,1392.939941,1531.0
2025-09-02,2212.0,564.0,26.35,3.933333333,1394.569946,1530.0
2025-09-03,2208.0,354.0,26.95,0.9,1389.630005,1530.0
2025-09-04,2085.0,432.0,27.65,0.0,1392.060059,1530.0
2025-09-05,2066.0,585.0,28.1,0.833333333,1392.060059,1530.0
2025-09-06,2066.0,381.0,27.8,0.0333333333,1392.060059,1529.0
2025-09-07,2066.0,381.0,26.8,8.966666667,1385.51001,1529.0
2025-09-08,2202.0,497.0,24.4,13.46666667,1385.719971,1530.0
2025-09-09,2268.0,502.0,20.4,44.06666667,1387.25,1530.0
2025-09-10,2270.0,526.0,23.25,1.833333333,1387.199951,1530.0
2025-09-11,1877.0,575.0,23.75,0.0,1389.5,1530.0
2025-09-12,1913.0,546.0,23.9,2.533333333,1389.5,1530.0
2025-09-13,1913.0,615.0,25.65,15.36666667,1389.5,1529.0
2025-09-14,1913.0,615.0,25.25,0.133333333,1393.699951,1529.0
2025-09-15,2115.0,744.0,25.3,3.8,1385.01001,1530.0
2025-09-16,2116.0,587.0,27.15,0.1,1377.640015,1530.0
2025-09-17,2118.0,456.0,25.8,2.433333333,1378.689941,1530.0
2025-09-18,1975.0,479.0,22.65,0.833333333,1386.75,1530.0
2025-09-19,1977.0,577.0,21.95,0.266666667,1386.75,1530.0
2025-09-20,1977.0,567.0,22.6,4.733333333,1386.75,1530.0
2025-09-21,1977.0,567.0,20.4,0.0,1396.22998,1530.0
2025-09-22,1922.0,628.0,20.35,0.0,1389.390015,1531.0
2025-09-23,1900.0,665.0,21.65,0.0,1391.849976,1531.0
2025-09-24,1915.0,617.0,23.0,5.433333333,1403.650024,1531.0
2025-09-25,1724.0,576.0,23.15,14.7,1408.920044,1531.0
2025-09-26,1730.0,597.0,23.8,0.0333333333,1408.920044,1531.0
2025-09-27,1730.0,517.0,23.6,0.1,1408.920044,1531.0
2025-09-28,1730.0,517.0,22.45,2.633333333,1408.709961,1531.0
2025-09-29,1854.0,652.0,21.65,0.0,1399.329956,1532.0
2025-09-30,1850.0,624.0,19.6,0.0,1403.150024,1533.0
2025-10-01,1845.0,658.0,19.9,0.0,1401.819946,1533.0
2025-10-02,1846.0,630.0,19.55,3.733333333,1405.630005,1534.0
2025-10-03,1846.0,514.0,18.2,46.23333333,1405.630005,1534.0
2025-10-04,1846.0,241.0,22.15,0.966666667,1405.630005,1535.0
2025-10-05,1846.0,241.0,23.2,3.233333333,1406.060059,1535.0
2025-10-06,1846.0,241.0,20.7,5.6,1409.920044,1535.0
2025-10-07,1846.0,241.0,21.1,2.5,1414.569946,1535.0
2025-10-08,1846.0,241.0,22.0,0.266666667,1422.52002,1535.0
2025-10-09,1846.0,601.0,20.75,0.166666667,1421.51001,1535.0
2025-10-10,2091.0,464.0,20.15,0.0,1421.51001,1536.0
2025-10-11,2091.0,440.0,21.65,0.0,1421.51001,1535.0
2025-10-12,2091.0,440.0,21.9,0.733333333,1429.030029,1535.0
2025-10-13,2171.0,710.0,20.55,0.333333333,1426.069946,1536.0
2025-10-14,2263.0,574.0,19.6,28.0,1429.430054,1535.0
2025-10-15,2333.0,501.0,20.1,1.1,1420.089966,1535.0
2025-10-16,2366.0,589.0,20.8,25.23333333,1415.719971,1535.0
2025-10-17,2345.0,369.0,20.15,3.7,1415.719971,1535.0
2025-10-18,2345.0,434.0,18.85,1.0,1415.719971,1534.0
2025-10-19,2345.0,434.0,18.1,0.0,1419.73999,1534.0
2025-10-20,2355.0,599.0,15.1,0.0,1419.73999,1534.0
2025-10-21,2355.0,651.0,14.9,0.0,1430.73999,1534.0
2025-10-22,2350.0,603.0,15.5,0.0,1430.400024,1534.0
2025-10-23,2194.0,632.0,15.8,0.0,1435.839966,1534.0
2025-10-24,2155.0,506.0,15.65,0.0,1435.839966,1535.0
2025-10-25,2155.0,495.0,15.9,0.0,1435.839966,1536.0
2025-10-26,2155.0,495.0,14.55,0.0,1435.839966,1536.0
2025-10-27,2277.0,634.0,9.9,0.0666666667,1436.969971,1539.0
2025-10-28,2262.0,616.0,7.55,0.0,1430.969971,1541.0
2025-10-29,2278.0,585.0,7.9,0.0,1425.969971,1543.0
2025-10-30,2069.0,610.0,9.5,0.0,1424.01001,1546.0
2025-10-31,2040.0,537.0,11.1,0.466666667,1424.02002,1549.0
2025-11-01,2040.0,537.0,13.0,0.533333333,1424.02002,1557.0
2025-11-02,2040.0,537.0,11.35,0.7,1424.02002,1559.0
2025-11-03,2066.0,659.0,8.3,0.0,1427.170044,1563.0
2025-11-04,2082.0,521.0,10.15,0.0,1428.969971,1568.0
2025-11-05,2082.0,626.0,10.45,0.0,1439.810059,1572.0
2025-11-06,1935.0,560.0,11.3,0.0,1439.73999,1576.0
2025-11-07,1934.0,484.0,11.85,0.0,1447.900024,1580.0
2025-11-08,1934.0,552.0,12.5,8.3,1447.900024,1584.0
2025-11-09,1934.0,552.0,14.2,5.8,1447.900024,1585.0
2025-11-10,1951.0,600.0,9.55,0.0,1454.0,1591.0
2025-11-11,1947.0,494.0,7.9,0.0,1456.089966,1597.0
2025-11-12,1950.0,506.0,6.6,0.0,1459.839966,1604.0
2025-11-13,1916.0,573.0,9.4,0.0,1468.02002,1611.0
2025-11-14,1929.0,511.0,8.45,0.0,1468.709961,1617.0
2025-11-15,1929.0,504.0,8.15,0.0,1468.709961,1622.0
2025-11-16,1929.0,504.0,9.45,0.0,1468.709961,1625.0
2025-11-17,1922.0,624.0,7.95,0.0,1446.530029,1631.0
2025-11-18,1949.0,545.0,4.5,0.166666667,1461.689941,1636.0
2025-11-19,1946.0,523.0,5.0,0.666666667,1456.550049,1641.0
2025-11-20,1806.0,582.0,7.75,0.0,1466.130005,1646.0
2025-11-21,1804.0,462.0,6.75,0.0,1473.25,1651.0
2025-11-22,1804.0,560.0,5.8,0.0,1473.25,1654.0
2025-11-23,1804.0,560.0,6.2,0.0,1473.25,1656.0
2025-11-24,1800.0,627.0,10.1,0.0,1467.72998,1659.0
2025-11-25,1788.0,656.0,6.9,1.366666667,1474.859985,1661.0
2025-11-26,1790.0,587.0,6.05,0.0,1464.920044,1662.0
2025-11-27,1905.0,405.0,6.5,2.766666667,1470.589966,1662.0
2025-11-28,1881.0,621.0,4.55,0.0,1461.400024,1663.0
2025-11-29,1881.0,472.0,3.95,0.0,1461.400024,1662.0
2025-11-30,1881.0,472.0,9.75,0.0,1461.400024,1662.0
2025-12-01,1887.0,625.0,8.2,0.0,1465.619995,1663.0
2025-12-02,1948.0,538.0,4.85,0.0,1470.170044,1662.0
2025-12-03,1959.0,402.0,0.35,0.7,1467.359985,1662.0
2025-12-04,2115.0,475.0,0.1,0.133333333,1465.030029,1662.0
2025-12-05,2115.0,473.0,0.4,0.0,1472.380005,1662.0
2025-12-06,2115.0,340.0,0.55,0.0,1472.380005,1661.0
2025-12-07,2115.0,340.0,7.35,0.0,1472.380005,1661.0
2025-12-08,2130.0,577.0,5.15,0.0,1471.810059,1661.0
2025-12-09,2187.0,622.0,1.4,0.0,1468.51001,1660.0
2025-12-10,2200.0,544.0,3.5,0.0,1467.930054,1659.0
2025-12-11,2253.0,581.0,6.7,1.666666667,1469.040039,1658.0
2025-12-12,2259.0,542.0,3.3,0.0,1470.849976,1657.0
2025-12-13,2259.0,542.0,3.8,8.633333333,1470.849976,1655.0
2025-12-14,2259.0,542.0,2.85,0.333333333,1470.849976,1655.0
2025-12-15,2252.0,636.0,2.15,0.0,1472.910034,1654.0
2025-12-16,2265.0,561.0,3.0,0.0,1467.47998,1653.0
2025-12-17,2246.0,578.0,5.6,0.0,1471.73999,1651.0
2025-12-18,1839.0,549.0,2.05,0.0,1474.0,1649.0
2025-12-19,1843.0,653.0,3.4,0.0,1474.359985,1647.0
2025-12-20,1843.0,456.0,6.95,0.6,1474.359985,1645.0
2025-12-21,1843.0,456.0,2.2,0.0,1474.359985,1644.0
2025-12-22,1838.0,620.0,-0.4,0.0,1473.719971,1643.0
2025-12-23,1826.0,438.0,2.55,3.5,1476.839966,1641.0
2025-12-24,1893.0,459.0,6.55,4.5,1478.670044,1640.0
2025-12-25,1893.0,479.0,1.1,0.0,1478.670044,1638.0
2025-12-26,2022.0,427.0,-4.25,0.0,1446.52002,1637.0
2025-12-27,2022.0,269.0,0.25,0.0,1446.52002,1636.0
2025-12-28,2022.0,269.0,3.5,0.0333333333,1446.52002,1636.0
2025-12-29,2019.0,505.0,5.0,0.0666666667,1441.329956,1634.0
2025-12-30,2033.0,669.0,1.4,0.0,1434.709961,1633.0
2025-12-31,2144.0,645.0,-1.8,0.0,1437.910034,1631.0
2026-01-01,2144.0,645.0,-3.7,0.0333333333,1437.910034,1629.0
2026-01-02,2389.0,645.0,-4.2,1.566666667,1443.640015,1628.0
2026-01-03,2389.0,645.0,-0.8,0.0,1443.640015,1626.0
2026-01-04,2389.0,645.0,2.05,0.0,1443.640015,1625.0
2026-01-05,2220.0,734.0,1.75,0.0,1440.47998,1623.0
2026-01-06,2359.0,633.0,-0.05,0.0,1445.560059,1620.0
2026-01-07,2351.0,597.0,1.6,0.0,1444.959961,1616.0
2026-01-08,2296.0,447.0,-2.15,0.0,1446.140015,1613.0
2026-01-09,2228.0,440.0,-1.85,0.0,1450.079956,1610.0
2026-01-10,2228.0,363.0,4.4,0.2,1450.079956,1607.0
2026-01-11,2228.0,363.0,-3.1,4.333333333,1450.079956,1606.0
2026-01-12,2323.0,596.0,-2.7,0.0,1455.23999,1604.0
2026-01-13,2369.0,455.0,2.3,0.0333333333,1464.930054,1601.0
2026-01-14,2381.0,536.0,-0.5,0.0,1473.01001,1599.0
2026-01-15,2372.0,548.0,7.8,0.0,1462.900024,1597.0
2026-01-16,2382.0,621.0,3.7,0.0,1468.839966,1595.0
2026-01-17,2382.0,482.0,3.9,0.0,1468.839966,1593.0
2026-01-18,2382.0,482.0,3.05,0.0,1468.839966,1592.0
2026-01-19,2388.0,555.0,2.6,0.0,1471.579956,1591.0
2026-01-20,2387.0,466.0,-0.95,0.0,1471.52002,1589.0
2026-01-21,2423.0,453.0,-4.2,0.0666666667,1477.780029,1588.0
2026-01-22,2422.0,338.0,-4.9,0.266666667,1464.829956,1587.0
2026-01-23,2392.0,288.0,-1.55,0.0666666667,1463.26001,1586.0
2026-01-24,2392.0,339.0,-1.0,0.0,1463.26001,1585.0
2026-01-25,2392.0,339.0,-1.5,0.0333333333,1463.26001,1584.0
2026-01-26,2353.0,706.0,-1.9,0.0,1444.810059,1584.0
2026-01-27,2357.0,468.0,1.0,0.0,1440.97998,1583.0
2026-01-28,2350.0,646.0,-0.95,0.0,1432.51001,1583.0
2026-01-29,2298.0,466.0,-1.35,0.0,1429.27002,1582.0
2026-01-30,2287.0,507.0,-2.85,0.0,1428.76001,1582.0
2026-01-31,2287.0,408.0,-1.6,0.0,1428.76001,1582.0
2026-02-01,2287.0,408.0,-0.85,0.0,1428.76001,1581.0
2026-02-02,2348.0,604.0,-2.15,2.0,1448.800049,1582.0
2026-02-03,2343.0,544.0,0.15,0.0,1452.540039,1581.0
2026-02-04,2341.0,540.0,1.8,0.0,1446.680054,1581.0
2026-02-05,2103.0,482.0,5.05,0.0,1460.109985,1581.0
2026-02-06,2099.0,692.0,3.4,0.0,1470.680054,1581.0
2026-02-07,2099.0,651.0,-2.15,0.766666667,1470.680054,1581.0
2026-02-08,2099.0,651.0,-5.15,0.333333333,1470.680054,1581.0
2026-02-09,2124.0,607.0,0.4,0.0,1462.400024,1582.0
2026-02-10,2149.0,609.0,1.4,0.7,1458.540039,1582.0
2026-02-11,2145.0,737.0,4.0,0.0,1455.329956,1583.0
2026-02-12,1977.0,647.0,2.25,0.0,1444.189941,1584.0
2026-02-13,1981.0,701.0,2.8,0.0,1440.900024,1585.0
2026-02-14,1981.0,497.0,4.85,0.0,1440.900024,1586.0
2026-02-15,1981.0,497.0,7.15,0.0,1440.900024,1586.0
2026-02-16,1981.0,2.0,4.65,0.0,1439.52002,1587.0
2026-02-17,1981.0,2.0,3.3,0.0,1440.22998,1587.0
2026-02-18,1981.0,2.0,3.85,0.0,1439.969971,1587.0
2026-02-19,2376.0,2.0,3.05,0.0,1440.160034,1588.0
2026-02-20,2376.0,894.0,5.0,0.0,1447.75,1589.0
2026-02-21,2376.0,599.0,6.8,0.0,1447.75,1590.0
2026-02-22,2376.0,599.0,9.2,0.0,1447.75,1591.0
2026-02-23,2304.0,620.0,5.65,0.0,1443.439941,1593.0
2026-02-24,2300.0,626.0,2.25,18.93333333,1442.199951,1594.0
2026-02-25,2292.0,557.0,6.7,0.0,1439.98999,1595.0
2026-02-26,2317.0,515.0,7.65,0.0,1426.930054,1596.0
2026-02-27,2312.0,430.0,7.8,4.266666667,1432.319946,1597.0
2026-02-28,2312.0,448.0,6.65,0.0,1432.319946,1597.0
2026-03-01,2312.0,448.0,8.3,0.233333333,1432.319946,1600.0
2026-03-02,2312.0,649.0,6.2,29.13333333,1438.5,1607.0
2026-03-03,2395.0,497.0,7.75,0.566666667,1452.27002,1634.0
2026-03-04,2373.0,635.0,7.35,0.0,1483.069946,1728.0
2026-03-05,2303.0,713.0,7.7,1.4,1460.75,1830.0
2026-03-06,2239.0,739.0,5.75,1.466666667,1479.51001,1887.0
2026-03-07,2239.0,739.0,2.65,0.0,1479.51001,1910.0
2026-03-08,2239.0,739.0,3.25,0.0,1479.51001,1917.0
2026-03-09,2394.0,710.0,3.5,0.0,1483.890015,1926.0
2026-03-10,2410.0,689.0,4.15,0.0,1464.469971,1931.0
2026-03-11,2389.0,679.0,5.45,0.0,1472.780029,1927.0
2026-03-12,2215.0,717.0,5.9,0.0,1475.339966,1918.0
2026-03-13,2210.0,716.0,5.2,0.0,1470.579956,1872.0
2026-03-14,2210.0,565.0,6.15,0.0,1470.579956,1847.0
2026-03-15,2210.0,565.0,7.7,0.0,1470.579956,1841.0
2026-03-16,2178.0,649.0,8.35,0.0,1501.75,1831.0
2026-03-17,2188.0,546.0,9.15,0.0,1488.910034,1825.0
2026-03-18,2195.0,644.0,8.35,11.0,1484.869995,1821.0
2026-03-19,2029.0,507.0,8.75,0.0,1505.25,1819.0
2026-03-20,2020.0,523.0,8.9,0.0,1489.839966,1817.0
2026-03-21,2020.0,484.0,8.6,0.0,1489.839966,1816.0
2026-03-22,2020.0,484.0,9.15,0.0,1489.839966,1816.0
2026-03-23,2007.0,710.0,10.85,0.0,1504.209961,1816.0
2026-03-24,1999.0,642.0,11.45,0.0,1485.359985,1815.0
2026-03-25,1994.0,545.0,12.6,0.5,1497.310059,1815.0
2026-03-26,1903.0,666.0,12.85,0.0,1500.969971,1815.0
2026-03-27,1885.0,509.0,14.3,0.0,1508.359985,1834.0
2026-03-28,1885.0,620.0,14.75,0.0,1508.359985,1849.0
2026-03-29,1885.0,620.0,13.2,0.0,1507.02002,1857.0
2026-03-30,1880.0,669.0,11.85,25.06666667,1516.130005,1873.0
2026-03-31,1875.0,619.0,14.2,6.366666667,1503.329956,1886.0
2026-04-01,1841.0,683.0,12.95,1.6,1512.089966,1901.0
2026-04-02,1882.0,529.0,12.85,0.0,1509.219971,1912.0
2026-04-03,1873.0,559.0,14.45,3.833333333,1509.219971,1923.0
2026-04-04,1873.0,559.0,13.5,36.3,1509.219971,1933.0
2026-04-05,1873.0,559.0,12.9,0.0,1509.26001,1939.0
2026-04-06,1920.0,921.0,13.3,6.0,1507.849976,1949.0
2026-04-07,1891.0,743.0,9.35,0.0,1499.130005,1959.0
2026-04-08,1864.0,854.0,10.05,0.0,1477.599976,1969.0
2026-04-09,2075.0,829.0,11.5,30.8,1473.280029,1977.0
2026-04-10,2002.0,718.0,15.7,0.233333333,1473.280029,1982.0
2026-04-11,2002.0,673.0,15.95,0.0,1473.280029,1985.0
2026-04-12,2002.0,673.0,15.45,0.0,1482.180054,1986.0
2026-04-13,2013.0,765.0,18.95,0.0,1476.839966,1988.0
2026-04-14,2013.0,981.0,16.4,0.0,1469.420044,1990.0
2026-04-15,1994.0,674.0,18.15,0.0,1474.060059,1992.0
2026-04-16,2028.0,723.0,16.25,0.0,1477.920044,1993.0
2026-04-17,2053.0,590.0,12.65,11.33333333,1477.920044,1994.0
2026-04-18,2053.0,735.0,17.95,4.6,1477.920044,1995.0
2026-04-19,2053.0,735.0,19.2,0.0666666667,1465.150024,1995.0
2026-04-20,2152.0,711.0,16.45,0.0,1469.26001,1996.0
2026-04-21,2121.0,651.0,14.55,0.0,1485.800049,1997.0
2026-04-22,2090.0,781.0,13.3,0.666666667,1477.959961,1998.0
2026-04-23,1957.0,764.0,15.05,0.0,1479.949951,1999.0
2026-04-24,1954.0,759.0,14.75,0.0,1479.949951,2000.0
2026-04-25,1954.0,916.0,15.2,0.0,1479.949951,2001.0
2026-04-26,1954.0,916.0,17.1,0.0,1474.689941,2001.0
2026-04-27,1956.0,979.49,18.25,0.0,1474.69,2002.0
2026-04-28,1954.0,996.77,16.7,0.0,1474.69,2003.0
2026-04-29,1955.0,833.25,14.7,0.0,1473.0,2003.0
2026-04-30,1839.0,909.2,15.25,0.1,1471.99,2004.0
2026-05-01,1839.0,890.42,15.55,3.6,1487.38,2004.0
2026-05-02,1839.0,779.93,17.95,0.2333,1474.01,2004.0
2026-05-03,1839.0,779.93,14.2,13.0333,1474.01,2005.0
2026-05-04,1826.0,989.35,14.4,0.0,1471.73,2005.0
2026-05-05,1826.0,888.2,13.8,0.0,1471.73,2005.0
2026-05-06,1948.0,808.7,16.35,0.0,1476.05,2006.0
2026-05-07,1900.0,969.98,18.35,0.0,1473.96,2006.0
2026-05-08,1886.0,932.46,16.75,0.0,1444.45,2006.0
2026-05-09,1886.0,967.28,15.3,0.0,1454.79,2006.16
2026-05-10,1886.0,967.28,16.5,0.0,1454.79,2006.07
2026-05-11,1860.0,1237.5,17.95,0.0,1460.55,2006.41
2026-05-12,1853.0,863.45,17.4,22.5,1460.55,2006.25
2026-05-13,1844.0,882.92,19.3,0.0,1474.45,2006.05
2026-05-14,1895.0,829.67,20.35,0.0,1492.99,2006.19
2026-05-15,1874.0,924.58,20.15,0.0,1489.84,2006.17
2026-05-16,1874.0,870.87,22.3,0.0,1493.34,2005.9
2026-05-17,1874.0,870.87,23.5,0.0,1493.34,2005.75
2026-05-18,1880.0,1297.41,22.7,0.0,1497.15,2005.93
